"Auto_Italienische_Reise.11f7b.0" "Drama_Die_Mitschuldigen.11hb1.0" "Drama_Egmont.11g9w.0" "Drama_Faust_Der_Trag_die_zweiter_Teil.11d11.0" "Drama_Faust_in_urspr_nglicher_Gestalt_.11f7n.0" "Drama_G_tter_Helden_und_Wieland.11h60.0" "Drama_G_tz_von_Berlichingen_mit_der_eisernen_Hand.11g1d.0" "Drama_Iphigenie_auf_Tauris.11f78.0" "Drama_Prometheus.11gx9.0" "Drama_Satyros_oder_der_verg_tterte_Waldteufel.11gn9.0" "Lyrik_Elegien_1.11df4.0" "Lyrik_Elegien_2_Alexis_und_Dora.11g90.0" "Lyrik_Elegien_2_Der_neue_Pausias_und_sein_Blumenm_dchen.11g73.0" "Lyrik_Elegien_2_Euphrosyne.11ft0.0" "Lyrik_Gott_Gem_t_und_Welt.11hks.0" "Lyrik_Zahme_Xenien_4.11d4r.0" "Roman_Die_Leiden_des_jungen_Werther.11cvr.0" "Roman_Die_Wahlverwandtschaften.11hnp.0" "Roman_Wilhelm_Meisters_Lehrjahre.11d3w.0"
"gedrängt" 0.00931619154089808 0 0 0.00626762770291445 0 0 0 0.00659543595831684 0 0 0.0224618149146451 0 0 0 0 0 0.00507047966737653 0.00504770077229822 0.0015422895802916
"gemäß" 0.00543444506552388 0 0 0.00835683693721926 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00883347635152188 0.00411277221411092
"genoß" 0.00465809577044904 0 0 0.00208920923430482 0 0.0271739130434783 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00507047966737653 0 0.00771144790145798
"gerüste" 0.0163033351965716 0 0 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.000514096526763865
"glückseligkeit" 0.00077634929507484 0 0 0 0 0.0271739130434783 0.0175957207207207 0 0 0 0 0 0 0 0 0 0.0101409593347531 0.00126192519307455 0.00719735137469411
"gruß" 0.00155269859014968 0 0 0.0208920923430482 0.0240442414041837 0 0.00703828828828829 0.0131908719166337 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00308457916058319
"held" 0.00232904788522452 0 0 0.0188028831087433 0 0.0543478260869565 0 0.00659543595831684 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00514096526763865
"herrlichkeit" 0.00931619154089808 0 0 0.00208920923430482 0.0160294942694558 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.00126192519307455 0.00359867568734706
"keines" 0.00077634929507484 0 0 0.00208920923430482 0 0 0 0 0 0 0.0224618149146451 0 0.0726744186046512 0 0 0 0.00507047966737653 0.00883347635152188 0.00668325484793025
"kömmt" 0.00465809577044904 0.199547691898364 0 0 0 0 0 0 0 0.0320307495195388 0 0 0 0 0 0 0 0 0.00205638610705546
"kurzer" 0.0038817464753742 0 0 0.00208920923430482 0.0080147471347279 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.0100954015445964 0.00514096526763865
"leichten" 0.00465809577044904 0 0 0.00626762770291445 0.0080147471347279 0 0 0.00659543595831684 0 0 0 0 0 0.0741289844329133 0 0 0 0 0.00719735137469411
"leidenschaften" 0.00155269859014968 0 0 0 0 0 0 0 0 0 0 0.0677506775067751 0 0 0 0 0.0152114390021296 0.00757155115844733 0.00565506179440252
"leisten" 0.00232904788522452 0 0 0.00208920923430482 0 0 0.0105574324324324 0 0 0 0 0 0 0 0 0 0 0.0100954015445964 0.00565506179440252
"liebes" 0.00310539718029936 0.0133031794598909 0.00774053719328121 0 0.0080147471347279 0.0271739130434783 0.0140765765765766 0.0131908719166337 0 0.0320307495195388 0 0 0 0 0 0 0.0076057195010648 0.00504770077229822 0.0015422895802916
"lohn" 0.00077634929507484 0 0.00774053719328121 0.0167136738744385 0.0160294942694558 0 0.0175957207207207 0.0263817438332674 0 0 0 0 0 0 0 0 0.00507047966737653 0 0.00102819305352773
"marmor" 0.0139742873113471 0 0 0 0 0 0 0 0 0 0.0673854447439353 0 0 0 0 0 0 0.00126192519307455 0.00205638610705546
"maske" 0.00853984224582324 0.0399095383796727 0 0.00626762770291445 0 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0 0.00378577557922366 0.00257048263381933
"meint" 0.00077634929507484 0.0266063589197818 0.0232216115798436 0.00626762770291445 0.0240442414041837 0.0271739130434783 0.0211148648648649 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00102819305352773
"müßten" 0.00465809577044904 0 0.00387026859664061 0.00208920923430482 0 0 0.0105574324324324 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00668325484793025
"nachbar" 0.00077634929507484 0 0.0116108057899218 0.00835683693721926 0.0080147471347279 0 0.0140765765765766 0 0 0 0.0449236298292902 0 0 0 0 0 0.0126761991684413 0.00378577557922366 0.0015422895802916
"plane" 0.00310539718029936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00378577557922366 0.00925373748174957
"quelle" 0 0 0 0.0146244646401337 0 0 0.00351914414414414 0.0329771797915842 0 0 0 0 0 0 0 0 0.0177466788358179 0.00126192519307455 0.00257048263381933
"reichtum" 0.00621079436059872 0 0 0.0104460461715241 0 0 0 0.0131908719166337 0 0 0 0 0 0 0 0.047192071731949 0 0.00126192519307455 0.00462686874087479
"rühren" 0.00310539718029936 0 0.00774053719328121 0.00208920923430482 0 0 0.00351914414414414 0.00659543595831684 0 0 0 0 0 0 0.148148148148148 0.047192071731949 0.00507047966737653 0.00378577557922366 0.00514096526763865
"schwestern" 0.00155269859014968 0 0 0.0250705108116578 0 0 0 0.00659543595831684 0 0 0 0 0 0.0741289844329133 0 0 0.00253523983368827 0 0.00462686874087479
"sichern" 0.00310539718029936 0.0399095383796727 0.00387026859664061 0.00835683693721926 0.0080147471347279 0 0 0.0263817438332674 0 0.0320307495195388 0 0 0 0 0 0 0.00253523983368827 0.00252385038614911 0.00257048263381933
"solchem" 0.00621079436059872 0 0.00387026859664061 0.0292489292802674 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.000514096526763865
"später" 0.0077634929507484 0 0 0.00417841846860963 0 0 0 0.00659543595831684 0 0 0.0224618149146451 0 0 0 0 0 0 0.00883347635152188 0.00257048263381933
"sprich" 0 0 0.0116108057899218 0.0271597200459626 0 0 0 0.0527634876665348 0.0456204379562044 0 0 0 0 0 0 0 0 0.00126192519307455 0
"suche" 0.00465809577044904 0 0.00387026859664061 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0.0202819186695061 0.00252385038614911 0.00411277221411092
"traten" 0.00698714365567356 0 0.00387026859664061 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.00378577557922366 0.00514096526763865
"traurige" 0.00155269859014968 0 0 0 0.0080147471347279 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0.0076057195010648 0.00757155115844733 0.00668325484793025
"trifft" 0.00621079436059872 0 0.0116108057899218 0.0146244646401337 0 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00257048263381933
"tue" 0.0038817464753742 0 0.00774053719328121 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.011357326737671 0.00359867568734706
"umsonst" 0.00232904788522452 0 0.0154810743865624 0.00835683693721926 0.0080147471347279 0 0 0.00659543595831684 0 0 0.0224618149146451 0.0677506775067751 0 0.0741289844329133 0 0 0.00253523983368827 0.00378577557922366 0.00308457916058319
"unerträglich" 0.00077634929507484 0 0 0 0 0 0.00703828828828829 0.00659543595831684 0 0 0.0224618149146451 0 0 0 0 0 0.0126761991684413 0.00757155115844733 0.00514096526763865
"unheil" 0.00853984224582324 0 0.00387026859664061 0.00626762770291445 0 0 0 0.0263817438332674 0 0 0 0 0 0 0 0 0 0.00630962596537277 0.00102819305352773
"unmittelbar" 0.00931619154089808 0 0 0.00417841846860963 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00757155115844733 0.00308457916058319
"unruhig" 0.00232904788522452 0 0.00774053719328121 0.00208920923430482 0.0080147471347279 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00822554442822184
"unterwegs" 0.00465809577044904 0 0.0116108057899218 0 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.0152114390021296 0.00252385038614911 0.00411277221411092
"verhältnissen" 0.00465809577044904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.0100954015445964 0.00565506179440252
"verschlossen" 0.00232904788522452 0 0.00387026859664061 0.00417841846860963 0.0080147471347279 0 0.00351914414414414 0.0131908719166337 0 0 0 0 0 0 0 0 0.00507047966737653 0.00504770077229822 0.00514096526763865
"vögel" 0.0077634929507484 0 0 0.00835683693721926 0 0.0271739130434783 0.00351914414414414 0 0 0.0320307495195388 0 0 0 0 0 0 0.00253523983368827 0.00378577557922366 0.00257048263381933
"vortrefflich" 0.00853984224582324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00565506179440252
"vorwürfe" 0.00310539718029936 0 0.0116108057899218 0 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00378577557922366 0.00719735137469411
"wächst" 0.0116452394261226 0 0.00387026859664061 0.0104460461715241 0 0 0 0.00659543595831684 0 0 0 0 0 0.0741289844329133 0 0 0.00253523983368827 0.00126192519307455 0.000514096526763865
"weinen" 0 0 0.00387026859664061 0 0.0080147471347279 0 0.0105574324324324 0 0.0456204379562044 0 0 0 0 0 0 0 0.00507047966737653 0.00504770077229822 0.00719735137469411
"welle" 0.00232904788522452 0 0 0.0313381385145722 0 0 0 0.0131908719166337 0.0456204379562044 0 0 0.13550135501355 0 0 0 0 0.0076057195010648 0 0
"wenigsten" 0.00543444506552388 0.0133031794598909 0 0 0 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0.0076057195010648 0.00252385038614911 0.00616915832116638
"winde" 0.00543444506552388 0 0 0.00626762770291445 0.0080147471347279 0.0271739130434783 0 0.00659543595831684 0 0 0.0224618149146451 0.0677506775067751 0 0 0 0 0.0177466788358179 0.00126192519307455 0.0015422895802916
"zierlich" 0.00698714365567356 0 0 0.0146244646401337 0 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0 0.00378577557922366 0.00308457916058319
"zweites" 0.00077634929507484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.00757155115844733 0.00873964095498571
"abt" 0.00232904788522452 0 0 0 0 0 0.0774211711711712 0 0 0 0 0 0 0 0 0 0 0 0
"allzu" 0.0038817464753742 0.0399095383796727 0 0.00417841846860963 0 0 0 0 0 0 0 0 0 0 0 0.0943841434638981 0.00253523983368827 0.00757155115844733 0.00308457916058319
"altes" 0.00621079436059872 0 0 0.00835683693721926 0.0080147471347279 0 0.00703828828828829 0 0 0 0.0224618149146451 0 0 0 0 0 0.0101409593347531 0.00126192519307455 0.00205638610705546
"anfangen" 0.00465809577044904 0 0.00387026859664061 0 0 0 0.00703828828828829 0 0 0 0 0 0 0 0 0 0 0.00883347635152188 0.00462686874087479
"anzunehmen" 0.00310539718029936 0 0.00387026859664061 0 0.0080147471347279 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00378577557922366 0.00771144790145798
"aufführung" 0.00310539718029936 0 0 0 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00253523983368827 0 0.00976783400851344
"aufgestellt" 0.00698714365567356 0 0 0.00417841846860963 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00565506179440252
"auftrag" 0.00077634929507484 0 0.00774053719328121 0.00208920923430482 0 0 0.00703828828828829 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.00126192519307455 0.00822554442822184
"bedeutenden" 0.00621079436059872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0138811771238201 0.00308457916058319
"begrüßte" 0.00465809577044904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00630962596537277 0.00719735137469411
"beschäftigen" 0.0038817464753742 0 0 0.00208920923430482 0 0 0 0 0.0456204379562044 0 0 0 0 0 0 0 0 0.0126192519307455 0.00411277221411092
"bescheiden" 0.00232904788522452 0 0 0.00626762770291445 0 0 0 0 0 0 0 0.0677506775067751 0 0 0 0.047192071731949 0 0.0100954015445964 0.00462686874087479
"besitzt" 0.00465809577044904 0.0133031794598909 0.0116108057899218 0.00835683693721926 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.00411277221411092
"besondere" 0.00621079436059872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00719735137469411
"bestimmten" 0.00543444506552388 0 0.00774053719328121 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.00668325484793025
"besuchte" 0.00543444506552388 0.0133031794598909 0 0 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00630962596537277 0.00514096526763865
"blieben" 0.00621079436059872 0 0 0.00417841846860963 0.0080147471347279 0 0 0 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.00616915832116638
"boten" 0.00077634929507484 0 0.0154810743865624 0.00417841846860963 0 0 0.0211148648648649 0.0197863078749505 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00257048263381933
"chiron" 0.00077634929507484 0 0 0.0501410216233156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"darstellung" 0.00853984224582324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00630962596537277 0.00411277221411092
"darunter" 0.00931619154089808 0 0 0.00208920923430482 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.00378577557922366 0.00308457916058319
"drauf" 0.00155269859014968 0.0399095383796727 0.0116108057899218 0.00835683693721926 0.0160294942694558 0 0.00703828828828829 0 0 0.0320307495195388 0.0449236298292902 0 0 0 0 0 0.0101409593347531 0 0.00102819305352773
"ecke" 0.00543444506552388 0 0.00387026859664061 0 0.0080147471347279 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.0076057195010648 0.00504770077229822 0.00411277221411092
"einsicht" 0.00465809577044904 0 0 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00757155115844733 0.00616915832116638
"empor" 0.00077634929507484 0 0 0.033427347748877 0 0 0.00703828828828829 0 0 0 0.0224618149146451 0 0 0.0741289844329133 0 0 0.00253523983368827 0.00378577557922366 0
"enge" 0.00931619154089808 0 0 0.00417841846860963 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0.047192071731949 0.00507047966737653 0.00504770077229822 0.0015422895802916
"enthielt" 0.00698714365567356 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00616915832116638
"entsteht" 0.00698714365567356 0 0.00774053719328121 0.00208920923430482 0 0 0 0 0 0 0 0 0 0.0741289844329133 0 0 0 0.00126192519307455 0.00565506179440252
"entzückt" 0.00310539718029936 0 0 0.0188028831087433 0 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0.00253523983368827 0.00504770077229822 0.00308457916058319
"ergreift" 0.00077634929507484 0.0133031794598909 0.00774053719328121 0.00626762770291445 0.0160294942694558 0 0.00351914414414414 0.0329771797915842 0 0 0 0 0 0 0 0 0.0076057195010648 0.00630962596537277 0.00102819305352773
"existenz" 0.0131979380162723 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0 0.00359867568734706
"fälle" 0.00232904788522452 0 0 0 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.0164050275099692 0.00359867568734706
"finsternis" 0.00310539718029936 0 0 0.0104460461715241 0.0080147471347279 0 0.00703828828828829 0.0131908719166337 0 0.0320307495195388 0 0 0 0 0.296296296296296 0 0.0101409593347531 0.00126192519307455 0.0015422895802916
"fluch" 0.00077634929507484 0 0 0.00835683693721926 0.0080147471347279 0 0.00351914414414414 0.0989315393747527 0 0 0 0 0 0 0 0 0 0 0.0015422895802916
"fremd" 0.0038817464753742 0 0.019351342983203 0 0.0080147471347279 0 0 0.0197863078749505 0 0.0320307495195388 0 0 0 0 0 0 0 0.00378577557922366 0.00359867568734706
"freundliche" 0.00465809577044904 0 0.00387026859664061 0.00208920923430482 0 0.0271739130434783 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.011357326737671 0.00205638610705546
"füße" 0.00310539718029936 0 0 0.00626762770291445 0.0080147471347279 0.0271739130434783 0.00351914414414414 0.0131908719166337 0.0456204379562044 0 0 0.0677506775067751 0 0 0 0 0.00253523983368827 0.00504770077229822 0.00308457916058319
"geburt" 0.0038817464753742 0 0.00387026859664061 0 0.0080147471347279 0.0271739130434783 0.00351914414414414 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00668325484793025
"gedenken" 0.00310539718029936 0 0.00774053719328121 0.00417841846860963 0 0 0 0.00659543595831684 0 0 0 0 0 0.148257968865827 0 0 0 0.0126192519307455 0.00205638610705546
"gedicht" 0.00310539718029936 0 0 0.00208920923430482 0 0 0 0 0 0 0 0.0677506775067751 0 0 0 0 0 0.00252385038614911 0.00873964095498571
"geneigt" 0.00232904788522452 0 0.00387026859664061 0.00417841846860963 0 0 0.00351914414414414 0 0 0 0.0224618149146451 0 0 0.0741289844329133 0 0 0 0.00757155115844733 0.00514096526763865
"gewußt" 0.00232904788522452 0.0133031794598909 0 0.00208920923430482 0.0080147471347279 0.0271739130434783 0 0 0 0.0320307495195388 0 0 0 0 0 0 0.0076057195010648 0.00504770077229822 0.00514096526763865
"glut" 0.00310539718029936 0 0 0.0146244646401337 0.0240442414041837 0 0 0.0263817438332674 0.136861313868613 0 0.0224618149146451 0 0 0.0741289844329133 0 0 0 0 0.00102819305352773
"gnade" 0.00155269859014968 0.0266063589197818 0.0116108057899218 0.00417841846860963 0 0 0.0211148648648649 0.00659543595831684 0 0 0 0 0 0 0.148148148148148 0 0.00253523983368827 0.00126192519307455 0.00308457916058319
"goldne" 0 0 0.00774053719328121 0.0188028831087433 0 0.0271739130434783 0.00351914414414414 0.0197863078749505 0 0 0 0.0677506775067751 0 0 0 0 0 0.00378577557922366 0.00257048263381933
"half" 0.00465809577044904 0 0 0 0 0 0.00703828828828829 0 0 0 0.0224618149146451 0 0 0 0 0 0.00507047966737653 0.00126192519307455 0.00668325484793025
"hauptmanns" 0.00077634929507484 0 0 0 0 0 0.00703828828828829 0 0 0 0 0 0 0 0 0 0 0.022714653475342 0.00205638610705546
"herrschaft" 0.00077634929507484 0 0 0.00626762770291445 0 0 0 0.00659543595831684 0.0456204379562044 0 0 0 0 0 0 0 0 0.00757155115844733 0.00668325484793025
"hölle" 0.00077634929507484 0.0133031794598909 0 0.0188028831087433 0.0160294942694558 0 0.0140765765765766 0.00659543595831684 0 0 0 0 0 0 0 0 0.00253523983368827 0 0.00308457916058319
"imstande" 0.00232904788522452 0.0133031794598909 0 0 0 0.0271739130434783 0 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.00378577557922366 0.00771144790145798
"kammer" 0.00155269859014968 0 0.00387026859664061 0 0.0240442414041837 0 0 0 0 0 0 0 0.0726744186046512 0 0 0 0.0101409593347531 0.00630962596537277 0.00462686874087479
"ketten" 0.00077634929507484 0 0.00387026859664061 0.0125352554058289 0.0160294942694558 0 0.0140765765765766 0.0131908719166337 0 0 0 0 0 0 0 0 0.00507047966737653 0 0.00359867568734706
"klingt" 0.00465809577044904 0 0.00387026859664061 0.0167136738744385 0 0 0 0.00659543595831684 0.0456204379562044 0 0.0224618149146451 0 0 0 0 0 0.00253523983368827 0.00378577557922366 0.0015422895802916
"klugheit" 0.00310539718029936 0 0.0154810743865624 0.00417841846860963 0 0 0 0.0197863078749505 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.00514096526763865
"kommst" 0 0 0.0116108057899218 0.0125352554058289 0 0 0.0175957207207207 0.00659543595831684 0.0456204379562044 0.0320307495195388 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00308457916058319
"köpfe" 0.00853984224582324 0 0.0116108057899218 0.00417841846860963 0 0 0.0140765765765766 0 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.0015422895802916
"künste" 0.0038817464753742 0 0 0.0125352554058289 0.0080147471347279 0 0 0.00659543595831684 0 0.0640614990390775 0 0 0 0 0 0 0 0 0.00514096526763865
"kuß" 0.00077634929507484 0.0266063589197818 0.0116108057899218 0.00208920923430482 0.0160294942694558 0 0.00351914414414414 0 0 0 0.0449236298292902 0 0.0726744186046512 0.0741289844329133 0 0 0.00507047966737653 0.00252385038614911 0.00359867568734706
"leichte" 0.0038817464753742 0 0 0.0104460461715241 0 0 0 0.0197863078749505 0 0 0.0224618149146451 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00462686874087479
"link" 0 0 0 0 0 0 0.0879786036036036 0 0 0 0 0 0 0 0 0 0 0 0
"list" 0.00155269859014968 0.0266063589197818 0.0116108057899218 0.00417841846860963 0.0080147471347279 0 0.00703828828828829 0.0461680517082179 0 0 0.0224618149146451 0 0 0 0 0 0.00507047966737653 0 0.0015422895802916
"mindeste" 0.00310539718029936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00757155115844733 0.00719735137469411
"nase" 0.0038817464753742 0.0266063589197818 0.00774053719328121 0 0.0240442414041837 0 0.00351914414414414 0 0 0 0 0 0 0 0 0.141576215195847 0.00253523983368827 0.00252385038614911 0.00308457916058319
"neugierde" 0.00310539718029936 0 0 0 0.0080147471347279 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00873964095498571
"neugierig" 0.00232904788522452 0 0.00387026859664061 0.00626762770291445 0 0.0271739130434783 0.00703828828828829 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00630962596537277 0.00462686874087479
"offizier" 0.00310539718029936 0 0 0 0 0 0.024634009009009 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00668325484793025
"reicht" 0.0038817464753742 0.0133031794598909 0.00774053719328121 0.00626762770291445 0.0080147471347279 0 0.00703828828828829 0.0197863078749505 0 0 0 0 0 0 0 0.047192071731949 0.00253523983368827 0.00126192519307455 0.00257048263381933
"reihen" 0.0116452394261226 0 0.00387026859664061 0.0104460461715241 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.000514096526763865
"reinlich" 0.00853984224582324 0 0 0.00626762770291445 0.0080147471347279 0 0 0 0 0 0 0 0 0 0 0 0 0.00630962596537277 0.00257048263381933
"schlacht" 0.00232904788522452 0 0.0270918801764842 0.0146244646401337 0 0 0.00351914414414414 0.0131908719166337 0 0 0 0 0 0 0 0 0.0076057195010648 0.00252385038614911 0
"schrecklichen" 0.00077634929507484 0 0.0116108057899218 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0152114390021296 0.00252385038614911 0.00668325484793025
"schwerlich" 0.0038817464753742 0 0.00387026859664061 0.00208920923430482 0 0.0271739130434783 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00504770077229822 0.00565506179440252
"sitzend" 0.00621079436059872 0 0 0.00417841846860963 0 0.0271739130434783 0 0 0 0 0 0 0.0726744186046512 0 0 0 0.00253523983368827 0.00378577557922366 0.00462686874087479
"solange" 0.00155269859014968 0 0 0 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.0100954015445964 0.00668325484793025
"soldaten" 0.00310539718029936 0 0.0541837603529685 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.00257048263381933
"steigen" 0.00543444506552388 0 0.00387026859664061 0.0188028831087433 0.0160294942694558 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.0015422895802916
"tanz" 0.00077634929507484 0.0266063589197818 0 0.0104460461715241 0 0 0.00351914414414414 0 0 0 0 0 0.0726744186046512 0 0 0 0.0076057195010648 0.00630962596537277 0.00359867568734706
"teppich" 0.0038817464753742 0 0.00387026859664061 0.00835683693721926 0.0080147471347279 0 0 0.00659543595831684 0 0.0320307495195388 0 0 0.0726744186046512 0 0 0 0 0.00252385038614911 0.00462686874087479
"türen" 0.00543444506552388 0 0.00387026859664061 0.00208920923430482 0 0.0271739130434783 0 0 0 0.0320307495195388 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00616915832116638
"vergaß" 0.00155269859014968 0 0 0.00626762770291445 0 0.0271739130434783 0.00703828828828829 0.0131908719166337 0 0 0 0 0.0726744186046512 0.0741289844329133 0 0 0.0076057195010648 0.00252385038614911 0.00411277221411092
"vergnügt" 0.0108688901310478 0 0 0.00208920923430482 0 0 0.00703828828828829 0 0 0 0 0 0 0 0 0 0.0076057195010648 0.00126192519307455 0.00205638610705546
"vermuten" 0.00621079436059872 0 0.00774053719328121 0.00208920923430482 0.0080147471347279 0 0.00703828828828829 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00411277221411092
"versetzt" 0.00077634929507484 0 0 0.00626762770291445 0 0 0 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00378577557922366 0.00873964095498571
"versichern" 0.00465809577044904 0 0.019351342983203 0 0 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.00565506179440252
"verzeiht" 0.00232904788522452 0.0133031794598909 0.019351342983203 0.00626762770291445 0.0320589885389116 0.0271739130434783 0.0175957207207207 0 0 0 0 0 0 0 0 0.047192071731949 0.00253523983368827 0.00126192519307455 0
"vierzehn" 0.00853984224582324 0 0.0116108057899218 0 0.0160294942694558 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.0101409593347531 0 0.00205638610705546
"volks" 0.00543444506552388 0 0.0387026859664061 0 0 0 0.00351914414414414 0.0131908719166337 0 0.0320307495195388 0 0 0 0 0 0 0.00253523983368827 0.00126192519307455 0.00102819305352773
"vorteile" 0.0038817464753742 0 0.00387026859664061 0 0 0 0.0105574324324324 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.0100954015445964 0.00308457916058319
"wählen" 0.00155269859014968 0 0 0.00208920923430482 0.0080147471347279 0 0 0.00659543595831684 0 0 0 0.0677506775067751 0 0 0.148148148148148 0 0.00253523983368827 0.0100954015445964 0.00462686874087479
"wand" 0.00621079436059872 0.0133031794598909 0 0.00208920923430482 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.0076057195010648 0 0.00565506179440252
"wink" 0.00232904788522452 0.0133031794598909 0 0.00626762770291445 0 0 0.00351914414414414 0.0329771797915842 0 0 0.0224618149146451 0 0 0 0 0 0.00253523983368827 0.00504770077229822 0.00308457916058319
"woraus" 0.00931619154089808 0 0 0.00208920923430482 0.0080147471347279 0 0 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00359867568734706
"wunderbaren" 0.00310539718029936 0 0 0.00417841846860963 0 0 0 0 0 0 0 0 0 0 0 0 0.0126761991684413 0.00126192519307455 0.00668325484793025
"würdigen" 0.00465809577044904 0 0 0.00208920923430482 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252385038614911 0.00822554442822184
"wut" 0.00310539718029936 0.0266063589197818 0.0116108057899218 0.00417841846860963 0 0 0.00703828828828829 0.0329771797915842 0 0 0.0224618149146451 0 0.0726744186046512 0 0 0 0.00253523983368827 0 0.00205638610705546
"zaudern" 0.00310539718029936 0 0.0116108057899218 0.00417841846860963 0 0 0 0.0131908719166337 0 0 0 0 0 0 0 0 0.00507047966737653 0.00883347635152188 0.00257048263381933
