"Auto_Italienische_Reise.11f7b.0" "Drama_Die_Mitschuldigen.11hb1.0" "Drama_Egmont.11g9w.0" "Drama_Faust__in_urspruenglicher_Gestalt_.11f7n.0" "Drama_Faust._Der_Tragoedie_zweiter_Teil.11d11.0" "Drama_Goetter,_Helden_und_Wieland.11h60.0" "Drama_Goetz_von_Berlichingen_mit_der_eisernen_Hand.11g1d.0" "Drama_Iphigenie_auf_Tauris.11f78.0" "Drama_Prometheus.11gx9.0" "Drama_Satyros_oder_der_vergoetterte_Waldteufel.11gn9.0" "Lyrik_Elegien_1.11df4.0" "Lyrik_Elegien_2_Alexis_und_Dora.11g90.0" "Lyrik_Elegien_2_Der_neue_Pausias_und_sein_Blumenmaedchen.11g73.0" "Lyrik_Elegien_2_Euphrosyne.11ft0.0" "Lyrik_Gott,_Gemuet_und_Welt.11hks.0" "Lyrik_Zahme_Xenien_4.11d4r.0" "Roman_Die_Leiden_des_jungen_Werther.11cvr.0" "Roman_Die_Wahlverwandtschaften.11hnp.0" "Roman_Wilhelm_Meisters_Lehrjahre.11d3w.0"
"veränderung" 0.00465809577044904 0 0 0 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.0100954015445964 0.00976783400851344
"vorbereitet" 0.00543444506552388 0 0 0 0 0 0 0.0134671065921487 0 0 0 0 0 0 0 0 0 0.00883347635152188 0.00976783400851344
"vorhang" 0.00543444506552388 0 0.0119952019192323 0 0.00429092469427162 0 0 0 0 0 0 0 0 0 0 0 0.00505088769351213 0.00883347635152188 0.00719735137469411
"vorigen" 0.00698714365567356 0 0.0039984006397441 0 0 0 0 0.0134671065921487 0 0 0 0 0 0 0 0 0.0075763315402682 0.00757155115844733 0.00719735137469411
"vorüber" 0.00621079436059872 0 0 0.0417118545090515 0.0128727740828148 0 0 0.0134671065921487 0 0 0.0224618149146451 0 0 0 0 0 0.0101017753870243 0.00126192519307455 0.00411277221411092
"vorzüglich" 0.0116452394261226 0 0 0.00834237090181029 0 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00883347635152188 0.00565506179440252
"während" 0.0100925408359729 0 0 0 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0.00505088769351213 0.00504770077229822 0.00771144790145798
"warst" 0.00077634929507484 0.0143081985977965 0.0159936025589764 0.00834237090181029 0.010727311735679 0 0.00743052459503641 0.0134671065921487 0 0 0 0.0677506775067751 0.0763941940412529 0.0741289844329133 0 0 0.0202035507740485 0.00252385038614911 0.00308457916058319
"zeichnen" 0.0178560337867213 0 0 0 0.00214546234713581 0 0 0 0 0 0 0 0 0 0 0 0.0075763315402682 0.00378577557922366 0.00257048263381933
"zutrauen" 0.00232904788522452 0 0.0199920031987205 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.0100954015445964 0.00925373748174957
"anfing" 0.00232904788522452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0126272192337803 0.00630962596537277 0.0107960270620412
"anlaß" 0.00698714365567356 0 0 0.00834237090181029 0 0 0 0 0 0 0 0 0 0 0 0 0.0075763315402682 0.0164050275099692 0.00411277221411092
"ausführung" 0.00698714365567356 0 0 0 0 0.0282645562464669 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00757155115844733 0.00873964095498571
"bedeckt" 0.0178560337867213 0 0 0.00834237090181029 0 0 0 0.00673355329607434 0 0 0.0224618149146451 0.0677506775067751 0 0 0 0.047192071731949 0.0075763315402682 0.00126192519307455 0.00102819305352773
"bedienten" 0.00465809577044904 0 0.0039984006397441 0 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0.0151526630805364 0.00630962596537277 0.00771144790145798
"begreifen" 0.00698714365567356 0 0 0 0.00214546234713581 0 0.0037152622975182 0 0 0 0 0 0 0 0 0.047192071731949 0.0101017753870243 0.00252385038614911 0.00822554442822184
"behagen" 0.00310539718029936 0 0 0.0166847418036206 0.0214546234713581 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0 0.0164050275099692 0.00205638610705546
"bißchen" 0.0038817464753742 0.0715409929889827 0.0039984006397441 0.0417118545090515 0.00643638704140742 0.0282645562464669 0.00743052459503641 0 0 0 0 0 0 0 0 0 0.0277798823143167 0 0.000514096526763865
"bitten" 0.00232904788522452 0 0 0 0.00214546234713581 0 0.0111457868925546 0.00673355329607434 0 0 0 0 0 0 0 0 0.0101017753870243 0.00883347635152188 0.00771144790145798
"denk" 0 0.0572327943911861 0.0239904038384646 0.00834237090181029 0.00643638704140742 0 0.018576311487591 0.0134671065921487 0 0.0685166152792052 0.0673854447439353 0.0677506775067751 0 0 0 0 0.0075763315402682 0.00252385038614911 0.00102819305352773
"drückt" 0.00077634929507484 0.0143081985977965 0.0199920031987205 0.0166847418036206 0.00643638704140742 0 0 0.0134671065921487 0 0 0.0449236298292902 0.0677506775067751 0 0 0 0 0.00252544384675607 0.00757155115844733 0.00514096526763865
"eigene" 0.00465809577044904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00505088769351213 0.00630962596537277 0.0107960270620412
"einfluß" 0.0077634929507484 0 0.0039984006397441 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00378577557922366 0.00976783400851344
"erschienen" 0.0077634929507484 0 0 0 0.00214546234713581 0.0847936687394008 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00378577557922366 0.00822554442822184
"erstaunt" 0.00310539718029936 0.0572327943911861 0 0 0.0128727740828148 0 0 0 0 0 0 0 0 0 0 0 0.00505088769351213 0.0100954015445964 0.00514096526763865
"gebärden" 0.00621079436059872 0.0143081985977965 0.0039984006397441 0 0.00858184938854323 0 0 0 0 0 0 0 0 0 0 0.047192071731949 0.00252544384675607 0.00757155115844733 0.00616915832116638
"gedächtnis" 0.00310539718029936 0 0.0039984006397441 0 0.00214546234713581 0 0 0 0 0 0 0 0 0 0 0.047192071731949 0.00252544384675607 0.00504770077229822 0.011310123588805
"gekannt" 0.0038817464753742 0 0.0039984006397441 0 0.00429092469427162 0 0.0148610491900728 0.00673355329607434 0 0.0342583076396026 0 0 0 0.0741289844329133 0 0.047192071731949 0.0126272192337803 0.00630962596537277 0.00411277221411092
"glanz" 0.0038817464753742 0 0 0 0.0300364728599013 0 0 0 0 0 0.0449236298292902 0 0.0763941940412529 0.148257968865827 0 0 0 0.00252385038614911 0.00411277221411092
"glaub" 0.00077634929507484 0.0572327943911861 0.0119952019192323 0.0333694836072412 0.010727311735679 0.0282645562464669 0.0297220983801456 0.0134671065921487 0 0 0.0449236298292902 0 0 0 0 0 0 0.00252385038614911 0.00102819305352773
"grab" 0.0038817464753742 0 0.0119952019192323 0.0333694836072412 0.00429092469427162 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.0277798823143167 0.00252385038614911 0.00308457916058319
"hierauf" 0.0124215887211974 0 0 0 0.00214546234713581 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00630962596537277 0.00565506179440252
"kerl" 0.00232904788522452 0.0858491915867792 0.0119952019192323 0.00834237090181029 0.00643638704140742 0.0282645562464669 0.0334373606776638 0 0 0.0342583076396026 0 0 0 0 0 0 0.00252544384675607 0.00126192519307455 0.00257048263381933
"lagen" 0.0108688901310478 0 0.0039984006397441 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00505088769351213 0.00630962596537277 0.00616915832116638
"lager" 0.00310539718029936 0 0.0079968012794882 0.00834237090181029 0.00858184938854323 0 0.0260068360826274 0.020200659888223 0 0 0.0898472596585804 0.0677506775067751 0 0 0 0 0 0.00252385038614911 0.00308457916058319
"märchen" 0.0038817464753742 0 0.0039984006397441 0.00834237090181029 0.00858184938854323 0 0 0 0 0.0342583076396026 0.0224618149146451 0 0.0763941940412529 0 0 0 0.0075763315402682 0 0.00873964095498571
"nation" 0.00698714365567356 0 0.0039984006397441 0 0 0.0282645562464669 0 0 0 0 0 0 0 0 0 0 0.00505088769351213 0.00126192519307455 0.0102819305352773
"november" 0.019408732376871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0227289946208046 0 0
"orten" 0.0139742873113471 0 0 0 0.00429092469427162 0 0 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00514096526763865
"rings" 0.00155269859014968 0 0.0039984006397441 0.0417118545090515 0.0128727740828148 0 0 0.0134671065921487 0 0.0685166152792052 0 0 0 0.0741289844329133 0 0 0.0353562138545849 0.00126192519307455 0
"rückkehr" 0.00621079436059872 0 0 0 0.00214546234713581 0 0 0.0740690862568177 0 0 0 0 0 0 0 0 0.00505088769351213 0.00630962596537277 0.00359867568734706
"sanft" 0.0038817464753742 0 0.0079968012794882 0 0.00643638704140742 0 0 0.0134671065921487 0 0 0 0 0.0763941940412529 0 0 0 0.0101017753870243 0.00378577557922366 0.00719735137469411
"sorgfältig" 0.00621079436059872 0 0.0039984006397441 0 0 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.00505088769351213 0.00504770077229822 0.00925373748174957
"spiele" 0.00155269859014968 0.0143081985977965 0 0 0.00643638704140742 0 0.0037152622975182 0 0 0 0 0 0 0.0741289844329133 0 0 0.0075763315402682 0.00252385038614911 0.0107960270620412
"stärker" 0.00543444506552388 0 0.0199920031987205 0 0.00429092469427162 0 0.00743052459503641 0 0 0 0 0 0 0 0 0 0.0126272192337803 0.00252385038614911 0.00565506179440252
"stimmung" 0.00465809577044904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00757155115844733 0.011310123588805
"trefflichen" 0.0077634929507484 0 0 0.00834237090181029 0 0.0282645562464669 0.0037152622975182 0 0 0 0 0 0 0.0741289844329133 0 0 0.0075763315402682 0.00378577557922366 0.00719735137469411
"venedig" 0.0263958760325446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"verbarg" 0 0 0.0039984006397441 0 0 0 0 0.020200659888223 0 0 0.0224618149146451 0 0 0 0 0 0.0126272192337803 0.0100954015445964 0.00822554442822184
"vorschlag" 0.00155269859014968 0 0 0 0 0 0 0 0.0950570342205323 0 0 0 0 0 0 0 0.00252544384675607 0.011357326737671 0.0102819305352773
"vorstellen" 0.00621079436059872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0126272192337803 0.00757155115844733 0.00771144790145798
"wohnen" 0.00310539718029936 0 0 0 0.0236000858184939 0 0.00743052459503641 0.00673355329607434 0.142585551330798 0 0 0 0 0 0 0 0.0075763315402682 0.00378577557922366 0.00359867568734706
"alcest" 0 0.472170553727286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anderes" 0.0124215887211974 0 0 0 0.00214546234713581 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00757155115844733 0.00462686874087479
"betrachtet" 0.0139742873113471 0 0 0 0 0 0.0037152622975182 0 0 0 0 0 0.0763941940412529 0 0 0 0 0.00378577557922366 0.00514096526763865
"damen" 0.00465809577044904 0 0 0 0 0.0282645562464669 0.0037152622975182 0 0 0 0.0224618149146451 0 0 0 0 0 0 0.00504770077229822 0.0102819305352773
"darnach" 0.00543444506552388 0 0.0039984006397441 0.0166847418036206 0.00214546234713581 0 0.037152622975182 0 0 0 0.0224618149146451 0 0 0 0 0 0.0075763315402682 0.00504770077229822 0.00205638610705546
"einig" 0.00232904788522452 0 0.0079968012794882 0 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0.00505088769351213 0.00504770077229822 0.0107960270620412
"ergeben" 0.00310539718029936 0 0.0079968012794882 0.00834237090181029 0.00643638704140742 0 0.00743052459503641 0.00673355329607434 0 0 0.0224618149146451 0 0 0 0 0.047192071731949 0.00252544384675607 0.00883347635152188 0.00514096526763865
"erkannte" 0.00155269859014968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00505088769351213 0.00757155115844733 0.0118242201155689
"ernsthaft" 0.0077634929507484 0 0.0039984006397441 0 0.00214546234713581 0 0 0 0 0 0 0 0 0 0 0.047192071731949 0 0.00504770077229822 0.00822554442822184
"erreichen" 0.00465809577044904 0 0.0079968012794882 0 0.0150182364299507 0 0.00743052459503641 0.00673355329607434 0 0 0 0 0 0 0 0 0.00252544384675607 0.00757155115844733 0.00411277221411092
"farben" 0.0108688901310478 0 0 0 0 0 0 0 0 0 0.0449236298292902 0 0.0763941940412529 0 0 0 0 0.00757155115844733 0.00514096526763865
"fels" 0.00543444506552388 0 0 0.00834237090181029 0.0321819352070371 0 0 0.020200659888223 0 0.0342583076396026 0 0 0 0.0741289844329133 0 0 0.0075763315402682 0 0.00102819305352773
"ferner" 0.0178560337867213 0 0.0079968012794882 0 0.00429092469427162 0 0.0037152622975182 0 0 0 0 0.0677506775067751 0 0 0 0 0 0.00252385038614911 0.00102819305352773
"flammen" 0.00155269859014968 0.0143081985977965 0.0079968012794882 0.00834237090181029 0.0364728599013087 0 0.00743052459503641 0.00673355329607434 0 0 0.0673854447439353 0 0 0 0 0 0 0 0.00205638610705546
"fluß" 0.0100925408359729 0 0.0079968012794882 0 0.00429092469427162 0 0.0111457868925546 0 0 0.0342583076396026 0 0 0 0 0 0 0.0176781069272925 0.00378577557922366 0.00102819305352773
"frommen" 0.00155269859014968 0 0 0 0.0214546234713581 0 0.0111457868925546 0.0269342131842974 0 0 0 0 0 0 0 0.047192071731949 0.00252544384675607 0.00883347635152188 0.00257048263381933
"fülle" 0.00232904788522452 0 0 0.0166847418036206 0.0128727740828148 0 0 0.00673355329607434 0 0 0.0449236298292902 0 0.0763941940412529 0 0 0.047192071731949 0.0176781069272925 0.00252385038614911 0.00411277221411092
"gebt" 0.00077634929507484 0.0429245957933896 0.0199920031987205 0.00834237090181029 0.010727311735679 0 0.0408678852727003 0 0 0 0.0224618149146451 0 0 0 0 0 0.00252544384675607 0.00252385038614911 0.0015422895802916
"gefangen" 0.00155269859014968 0 0.0119952019192323 0.00834237090181029 0.00858184938854323 0 0.0705899836528459 0.0134671065921487 0.0475285171102662 0 0 0 0 0 0 0 0.00252544384675607 0 0
"gelernt" 0.00698714365567356 0 0.0039984006397441 0 0.00214546234713581 0 0.00743052459503641 0.0134671065921487 0 0 0 0 0 0 0 0.047192071731949 0.00252544384675607 0.00378577557922366 0.00668325484793025
"gesorgt" 0.00698714365567356 0 0.0039984006397441 0 0.00214546234713581 0 0 0.00673355329607434 0 0 0 0.0677506775067751 0 0 0 0 0 0.0176669527030438 0.00308457916058319
"gesundheit" 0 0 0.0239904038384646 0 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0.0075763315402682 0.00378577557922366 0.0102819305352773
"gewähren" 0.00310539718029936 0 0.0079968012794882 0 0.010727311735679 0 0.0148610491900728 0.0269342131842974 0 0 0 0 0 0 0 0 0.00252544384675607 0.0126192519307455 0.0015422895802916
"gewährt" 0.00931619154089808 0 0 0 0.00429092469427162 0 0.0037152622975182 0.0269342131842974 0 0 0.0224618149146451 0.0677506775067751 0 0.0741289844329133 0 0 0.00252544384675607 0.00378577557922366 0.00359867568734706
"gewaltsam" 0.00465809577044904 0 0.0159936025589764 0 0.00858184938854323 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.00252544384675607 0.00757155115844733 0.00565506179440252
"heftigkeit" 0.00310539718029936 0.0143081985977965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0126272192337803 0.00126192519307455 0.011310123588805
"hing" 0.00077634929507484 0 0 0 0 0 0 0 0.0475285171102662 0.0342583076396026 0 0 0.0763941940412529 0 0 0 0.0075763315402682 0.00630962596537277 0.0107960270620412
"kleid" 0.00077634929507484 0 0.0039984006397441 0.00834237090181029 0.0150182364299507 0 0.0037152622975182 0 0 0.0342583076396026 0 0 0.0763941940412529 0 0 0 0.00505088769351213 0.00126192519307455 0.00873964095498571
"laune" 0.00465809577044904 0 0.0039984006397441 0 0 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0.0126272192337803 0.00378577557922366 0.00873964095498571
"lieblich" 0.00543444506552388 0 0.0039984006397441 0 0.0278910105127655 0 0 0.00673355329607434 0 0.0342583076396026 0.0224618149146451 0 0.0763941940412529 0 0 0 0.00505088769351213 0.00126192519307455 0.00257048263381933
"maria" 0.0108688901310478 0 0 0 0 0 0.0631594590578095 0 0 0 0 0 0 0 0 0 0 0 0.00102819305352773
"menschlichen" 0.00465809577044904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00504770077229822 0.011310123588805
"müßt" 0 0 0.0119952019192323 0.0500542254108618 0.0193091611242223 0 0.0334373606776638 0 0 0.0685166152792052 0 0 0 0 0 0 0.00505088769351213 0 0.00102819305352773
"nähern" 0.0038817464753742 0 0 0 0.00214546234713581 0 0 0.0134671065921487 0 0 0 0 0 0 0 0 0.00252544384675607 0.0151431023168947 0.00616915832116638
"name" 0.00465809577044904 0 0.0159936025589764 0.00834237090181029 0.00643638704140742 0.0565291124929339 0.0037152622975182 0 0 0 0 0 0 0 0 0 0.00505088769351213 0.00630962596537277 0.00462686874087479
"papiere" 0.00621079436059872 0 0.0119952019192323 0 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0.0943841434638981 0.0075763315402682 0.00504770077229822 0.00616915832116638
"pflanzen" 0.0155269859014968 0 0 0 0.00214546234713581 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0 0.00630962596537277 0.00308457916058319
"reißt" 0.00155269859014968 0.0429245957933896 0.0159936025589764 0.00834237090181029 0.00858184938854323 0 0.0297220983801456 0.020200659888223 0 0 0 0 0 0.0741289844329133 0 0 0.00252544384675607 0.00252385038614911 0.00205638610705546
"schlüssel" 0.00310539718029936 0.0286163971955931 0.0039984006397441 0.0166847418036206 0.0236000858184939 0 0 0 0 0 0 0 0 0 0 0 0 0.00630962596537277 0.00411277221411092
"segen" 0.00310539718029936 0 0.0039984006397441 0.00834237090181029 0.00429092469427162 0 0.00743052459503641 0.0875361928489664 0 0 0 0 0 0 0 0 0.0075763315402682 0.00504770077229822 0.0015422895802916
"seligkeit" 0.00077634929507484 0 0 0.00834237090181029 0.00429092469427162 0 0.0037152622975182 0.00673355329607434 0.0475285171102662 0.102774922918808 0.0449236298292902 0 0 0 0 0 0.0303053261610728 0.00378577557922366 0.00308457916058319
"stärke" 0.00543444506552388 0 0 0 0.00643638704140742 0 0.0148610491900728 0 0 0 0.0224618149146451 0 0 0 0 0 0.00505088769351213 0.00378577557922366 0.00668325484793025
"tischbein" 0.0256195267374697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"unbekannt" 0.00621079436059872 0 0.0079968012794882 0 0.00429092469427162 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.00252544384675607 0.00504770077229822 0.00771144790145798
"ungern" 0.0077634929507484 0 0.0039984006397441 0 0.00214546234713581 0 0 0.0134671065921487 0 0 0 0 0 0 0 0 0.0075763315402682 0.0100954015445964 0.00411277221411092
"unsers" 0.00232904788522452 0 0.0079968012794882 0.00834237090181029 0.00214546234713581 0 0.0037152622975182 0.020200659888223 0 0 0 0 0 0 0 0 0.00505088769351213 0.00126192519307455 0.00976783400851344
"unterhielt" 0.00232904788522452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.0138811771238201 0.00925373748174957
"verlor" 0.00465809577044904 0.0143081985977965 0 0 0.00643638704140742 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.00505088769351213 0.00883347635152188 0.00668325484793025
"vermehren" 0.00931619154089808 0 0.0039984006397441 0 0 0 0.0037152622975182 0 0 0.0685166152792052 0 0 0 0 0 0 0.0101017753870243 0.00378577557922366 0.00514096526763865
"vermehrt" 0.00931619154089808 0 0.0039984006397441 0 0.00643638704140742 0 0 0.00673355329607434 0.0475285171102662 0 0 0 0 0 0 0 0.0101017753870243 0.00252385038614911 0.00462686874087479
"vernunft" 0.00155269859014968 0.0143081985977965 0.0039984006397441 0 0.00214546234713581 0 0 0.020200659888223 0 0 0 0 0 0 0 0.047192071731949 0 0.00757155115844733 0.00925373748174957
"wehe" 0 0 0.0079968012794882 0.00834237090181029 0.00643638704140742 0 0.0260068360826274 0.00673355329607434 0 0 0 0 0 0 0 0 0.0227289946208046 0.00252385038614911 0.00411277221411092
"wobei" 0.00698714365567356 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.011357326737671 0.00719735137469411
"wonne" 0 0 0 0.0166847418036206 0.010727311735679 0.0282645562464669 0.0037152622975182 0 0.0475285171102662 0.0342583076396026 0 0 0 0 0 0 0.0404071015480971 0 0.00308457916058319
"wunderliche" 0.0131979380162723 0 0 0 0.00214546234713581 0 0 0 0 0 0 0 0 0 0 0.047192071731949 0.00252544384675607 0.00883347635152188 0.00308457916058319
"wunderlichen" 0.00465809577044904 0 0.0039984006397441 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0100954015445964 0.00925373748174957
"angenehmen" 0.0077634929507484 0 0 0 0 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0 0.011357326737671 0.00616915832116638
"anlagen" 0.00155269859014968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0252385038614911 0.00514096526763865
"anzusehen" 0.00698714365567356 0 0 0 0.00214546234713581 0.0282645562464669 0.0037152622975182 0 0 0 0 0 0 0 0 0 0.00252544384675607 0.00630962596537277 0.00719735137469411
"architekt" 0.00232904788522452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0365958305991621 0
"atem" 0.00155269859014968 0 0.0119952019192323 0.00834237090181029 0.00429092469427162 0 0.00743052459503641 0.00673355329607434 0 0 0.0224618149146451 0 0 0 0 0 0.0075763315402682 0.00252385038614911 0.00771144790145798
"beschäftigung" 0.00465809577044904 0 0 0 0 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.00252544384675607 0.00757155115844733 0.00925373748174957
"blickte" 0.00465809577044904 0 0 0 0.00214546234713581 0 0 0 0 0 0.0224618149146451 0.0677506775067751 0 0 0 0 0.00505088769351213 0.0100954015445964 0.00668325484793025
"bunten" 0.0131979380162723 0 0.0039984006397441 0 0.0171636987770865 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.00252544384675607 0.00126192519307455 0.0015422895802916
"daselbst" 0.0100925408359729 0 0 0 0.00429092469427162 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0 0.00504770077229822 0.00616915832116638
"dergestalt" 0.00621079436059872 0 0.0039984006397441 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00505088769351213 0.0138811771238201 0.00514096526763865
"erblickte" 0.00621079436059872 0 0 0 0.00214546234713581 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0.00252544384675607 0.011357326737671 0.00616915832116638
"eurem" 0 0 0.0039984006397441 0.0417118545090515 0.00858184938854323 0.0565291124929339 0.0445831475702185 0.0134671065921487 0 0.0342583076396026 0 0 0 0 0 0 0.00252544384675607 0 0.00205638610705546
"februar" 0.0225141295571704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0075763315402682 0 0
"flügel" 0.00310539718029936 0 0.0079968012794882 0 0.0193091611242223 0 0 0 0 0 0 0 0 0 0 0 0 0.0138811771238201 0.00308457916058319
"gatten" 0 0 0 0 0.010727311735679 0.0282645562464669 0 0.00673355329607434 0 0 0.0224618149146451 0 0 0 0 0 0.00505088769351213 0.0265004290545656 0.000514096526763865
"ge" 0.00077634929507484 0.0286163971955931 0.0039984006397441 0.00834237090181029 0.0150182364299507 0 0 0.121203959329338 0 0.0685166152792052 0 0 0 0 0 0 0 0 0
"geschlossen" 0.0108688901310478 0 0.0039984006397441 0 0.00214546234713581 0 0.0037152622975182 0.0134671065921487 0 0 0.0224618149146451 0 0 0 0 0 0.00252544384675607 0.00378577557922366 0.00411277221411092
"größe" 0.0116452394261226 0 0 0 0.00429092469427162 0.113058224985868 0.0037152622975182 0.00673355329607434 0 0 0 0 0.0763941940412529 0 0 0 0.00252544384675607 0.00126192519307455 0.00308457916058319
"größer" 0.00698714365567356 0 0.0079968012794882 0 0.00643638704140742 0 0 0 0 0 0.0224618149146451 0 0 0 0.148148148148148 0.047192071731949 0.00252544384675607 0.00252385038614911 0.00616915832116638
"größere" 0.0100925408359729 0 0 0 0 0.0282645562464669 0 0 0 0 0.0224618149146451 0 0 0 0 0 0.00252544384675607 0.00757155115844733 0.00514096526763865
"haß" 0.00155269859014968 0 0.0079968012794882 0 0.00858184938854323 0 0.0111457868925546 0.0269342131842974 0.0475285171102662 0.0685166152792052 0 0 0 0 0.148148148148148 0.047192071731949 0.00252544384675607 0.00504770077229822 0.00359867568734706
"haufen" 0.00465809577044904 0 0.0279888044782087 0 0.00858184938854323 0 0.037152622975182 0 0 0 0 0 0 0 0 0 0 0 0.00257048263381933
"heitern" 0.00698714365567356 0 0 0 0.0193091611242223 0 0.0037152622975182 0 0 0 0 0 0 0 0 0 0 0.00630962596537277 0.00411277221411092
"hieher" 0.00621079436059872 0 0.0079968012794882 0 0.0150182364299507 0 0.018576311487591 0.00673355329607434 0 0 0.0224618149146451 0 0 0 0 0 0.00252544384675607 0.00883347635152188 0
"italien" 0.0186323830817962 0 0.0079968012794882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00308457916058319
"konnt" 0.00621079436059872 0 0.0039984006397441 0.0333694836072412 0.0150182364299507 0 0.00743052459503641 0.00673355329607434 0 0 0 0 0 0 0 0 0.0101017753870243 0 0.00257048263381933
"läuft" 0.0038817464753742 0.114465588782372 0.0079968012794882 0.0333694836072412 0.00643638704140742 0 0 0 0 0 0.0224618149146451 0 0 0 0 0 0.0101017753870243 0.00252385038614911 0.0015422895802916
"lauter" 0.00543444506552388 0 0.0119952019192323 0 0.00429092469427162 0 0.0111457868925546 0.0134671065921487 0 0 0.0449236298292902 0 0 0 0 0 0 0.00630962596537277 0.00411277221411092
"legen" 0.00310539718029936 0 0.0079968012794882 0.0166847418036206 0.00429092469427162 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.00252544384675607 0.0100954015445964 0.00616915832116638
"leid" 0.00077634929507484 0.0143081985977965 0.0079968012794882 0.0417118545090515 0.00643638704140742 0 0.018576311487591 0 0 0 0.0224618149146451 0 0 0 0 0 0.0101017753870243 0.00378577557922366 0.00359867568734706
"lernte" 0.00310539718029936 0 0.0039984006397441 0 0 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0.00505088769351213 0.00378577557922366 0.0107960270620412
"madame" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0164510888564437
"mitternacht" 0.0124215887211974 0.0143081985977965 0.0039984006397441 0.0250271127054309 0.00643638704140742 0 0 0 0 0 0 0 0 0 0 0 0 0.00378577557922366 0.00257048263381933
"nennt" 0.00310539718029936 0.0286163971955931 0.0119952019192323 0.0250271127054309 0.00858184938854323 0.0565291124929339 0.0037152622975182 0.0134671065921487 0 0 0.0224618149146451 0 0 0.0741289844329133 0 0.047192071731949 0.00252544384675607 0 0.00359867568734706
"nirgends" 0.0077634929507484 0 0 0 0 0 0 0.00673355329607434 0 0 0 0 0 0 0 0 0 0.00883347635152188 0.00719735137469411
"norden" 0.019408732376871 0.0143081985977965 0 0 0.00429092469427162 0 0 0 0 0 0.0224618149146451 0 0 0 0.148148148148148 0 0 0 0.00102819305352773
"rettung" 0.00310539718029936 0 0.0199920031987205 0 0.010727311735679 0 0 0.060601979664669 0 0 0 0 0 0 0 0 0.00505088769351213 0.00504770077229822 0.0015422895802916
"schoß" 0.00232904788522452 0 0.0079968012794882 0.0250271127054309 0.010727311735679 0 0.0111457868925546 0.00673355329607434 0 0 0 0 0.0763941940412529 0 0.148148148148148 0 0.00252544384675607 0.00252385038614911 0.00514096526763865
